Time (s),Channel 1 (V),Channel 2 (V)
-0.0004949425,-0.1590491458740906,0.2006855857424262
-0.0004948125,-0.1637593050766918,0.2003471041098092
-0.0004946825,-0.1674601444501659,0.1993316592119577
-0.0004945525000000001,-0.17116098382364,0.1986546959467234
-0.0004944225000000001,-0.1755347030832003,0.1973007694162549
-0.0004942925000000001,-0.1785626625705882,0.1966238061510205
-0.0004941625000000001,-0.1839457016592754,0.1962853245184036
-0.0004940325000000001,-0.1873101010897073,0.1949313979879354
-0.0004939025,-0.1913473804062283,0.1939159530900831
-0.0004937725,-0.1963939795518742,0.1932389898248489
-0.0004936425,-0.2000948189253466,0.1929005081922319
-0.0004935125,-0.20480497812795,0.1918850632943805
-0.0004933825000000001,-0.2081693775583811,0.1908696183965291
-0.0004932525000000001,-0.2128795367609844,0.1901926551312947
-0.0004931225000000001,-0.2162439361914139,0.1895156918660608
-0.0004929925000000001,-0.219271895678802,0.1885002469682095
-0.0004928625,-0.2229727350522797,0.1881617653355914
-0.0004927325,-0.2280193341979256,0.1871463204377401
-0.0004926025,-0.231720173571398,0.1864693571725061
-0.0004924725,-0.2347481330587859,0.1854539122746547
-0.0004923425000000001,-0.2394582922613893,0.1847769490094204
-0.0004922125000000001,-0.2428226916918204,0.1840999857441861
-0.0004920825000000001,-0.2475328508944216,0.1834230224789521
-0.0004919525000000001,-0.2508972503248532,0.1827460592137178
-0.0004918225,-0.2552709695844164,0.1817306143158655
-0.0004916925,-0.2582989290718051,0.1803766877853973
-0.0004915625,-0.2630090882744063,0.1800382061527803
-0.0004914325,-0.2677192474770098,0.1796997245201632
-0.0004913025000000001,-0.2710836469074407,0.1790227612549289
-0.0004911725000000001,-0.2747844862809148,0.1776688347244603
-0.0004910425000000001,-0.278821765597432,0.176991871459226
-0.0004909125000000001,-0.2828590449139474,0.175637944928758
-0.0004907825000000001,-0.2865598842874217,0.1752994632961404
-0.0004906525,-0.2905971636039421,0.1739455367656714
-0.0004905225,-0.2939615630343734,0.1732685735004369
-0.0004903925,-0.2979988423508887,0.172253128602586
-0.0004902625000000001,-0.3016996817243628,0.1715761653373516
-0.0004901325000000001,-0.3060734009839232,0.1708992020721173
-0.0004900025000000001,-0.3101106803004404,0.1698837571742659
-0.0004898725000000001,-0.3131386397878269,0.1688683122764149
-0.0004897425000000001,-0.3181852389334725,0.1678528673785635
-0.0004896125,-0.3215496383639076,0.1671759041133282
-0.0004894825,-0.3255869176804248,0.166160459215477
-0.0004893525,-0.3296241969969402,0.165483495950243
-0.0004892225,-0.3336614763134574,0.1648065326850087
-0.0004890925000000001,-0.3376987556299745,0.1637910877871573
-0.0004889625000000001,-0.3413995950034487,0.163114124521923
-0.0004888325000000001,-0.3447639944338781,0.161760197991455
-0.0004887025000000001,-0.3501470335225668,0.1604062714609864
-0.0004885725,-0.353174993009959,0.1600677898283687
-0.0004884425,-0.357212272326476,0.1600677898283679
-0.0004883125,-0.3609131116999484,0.1583753816652829
-0.0004881825,-0.3642775111303795,0.1576984184000486
-0.0004880525,-0.3689876703329829,0.1566829735021972
-0.0004879225,-0.3726885097064569,0.1566829735021972
-0.0004877925,-0.376389349079931,0.1553290469717286
-0.0004876625,-0.3800901884534051,0.1546520837064943
-0.0004875325,-0.3831181479407931,0.1536366388086429
-0.0004874025,-0.3881647470864396,0.1519442306455571
-0.0004872725,-0.3911927065738275,0.1512672673803228
-0.0004871425,-0.3952299858903447,0.1499133408498542
-0.0004870125,-0.3975850654916464,0.1485594143193856
-0.0004868825,-0.4016223448081636,0.1478824510541513
-0.0004867525,-0.4046503042955515,0.1468670061562999
-0.0004866225,-0.409696903441198,0.1465285245236828
-0.0004864925,-0.4137341827577152,0.144836116360597
-0.0004863625,-0.4174350221311893,0.1444976347279799
-0.0004862325,-0.4204629816185771,0.1434821898301284
-0.0004861025,-0.4238273810490082,0.142466744932277
-0.0004859725,-0.4282011003085684,0.142466744932277
-0.0004858425,-0.4312290597959564,0.1414513000344255
-0.0004857125,-0.4356027790555167,0.1397588918713398
-0.0004855825,-0.4393036184289908,0.1390819286061055
-0.0004854525,-0.4436773376885511,0.1380664837082541
-0.0004853225,-0.4473781770620252,0.1370510388104026
-0.0004851925,-0.4504061365494131,0.1360355939125512
-0.0004850625,-0.453434096036801,0.1350201490146997
-0.0004849325,-0.4574713753533182,0.1343431857494655
-0.0004848025,-0.4608357747837492,0.1329892592189968
-0.0004846725,-0.4652094940433095,0.1326507775863797
-0.0004845425,-0.4692467733598267,0.1312968510559111
-0.0004844125,-0.4726111727902577,0.1299429245254425
-0.0004842825,-0.4759755722206887,0.1289274796275911
-0.0004841525,-0.4793399716511197,0.1282505163623568
-0.0004840225,-0.4833772509676369,0.1275735530971225
-0.0004838925,-0.4867416503980679,0.1262196265666539
-0.0004837625,-0.4901060498284989,0.1252041816688025
-0.0004836325,-0.4941433291450161,0.1245272184035682
-0.0004835025,-0.4978441685184902,0.1231732918730996
-0.0004833725,-0.5015450078919643,0.1224963286078653
-0.0004832425,-0.5045729673793522,0.1214808837100139
-0.0004831125,-0.5079373668097832,0.1208039204447796
-0.0004829825,-0.5116382061832573,0.119449993914311
-0.0004828525,-0.5153390455567314,0.1187730306490767
-0.0004827225,-0.5190398849302055,0.1170806224859909
-0.0004825925,-0.5217314044745502,0.1164036592207566
-0.0004824625,-0.5254322438480243,0.1147112510576709
-0.0004823325,-0.5277873234493261,0.1143727694250538
-0.0004822025,-0.5311517228797571,0.1130188428945852
-0.0004820725,-0.5351890021962743,0.1123418796293509
-0.0004819425,-0.5392262815127915,0.1113264347314994
-0.0004818125,-0.5415813611140932,0.110310989833648
-0.0004816825,-0.5449457605445241,0.1089570633031794
-0.0004815525,-0.5489830398610414,0.1086185816705623
-0.0004814225,-0.5516745594053862,0.1076031367727108
-0.0004812925,-0.5557118387219034,0.1065876918748594
-0.0004811625,-0.5590762381523344,0.1055722469770079
-0.0004810325,-0.5627770775258085,0.1042183204465393
-0.0004809025,-0.5671507967853688,0.1032028755486879
-0.0004807725,-0.5695058763866705,0.1015104673856022
-0.0004806425,-0.5738795956462308,0.101171985752985
-0.0004805125,-0.5769075551336187,0.1004950224877507
-0.0004803825,-0.5795990746779635,0.09947957758989927
-0.0004802525,-0.5826270341653514,0.09812565105943068
-0.0004801225,-0.5866643134818686,0.0974486877941964
-0.0004799925,-0.5903651528553427,0.0967717245289621
-0.0004798625,-0.5937295522857737,0.09575627963111065
-0.0004797325,-0.5970939517162047,0.09440235310064206
-0.0004796025,-0.6004583511466357,0.09338690820279062
-0.0004794725,-0.6041591905201098,0.09203298167232203
-0.0004793425,-0.6071871500074977,0.09101753677447059
-0.0004792125,-0.6102151094948856,0.09000209187661914
-0.0004790825,-0.6122337491531442,0.08932512861138485
-0.0004789525,-0.6166074684127045,0.08830968371353341
-0.0004788225,-0.6199718678431355,0.08661727555044768
-0.0004786925,-0.6229998273305234,0.08594031228521339
-0.0004785625,-0.6263642267609544,0.08526334901997909
-0.0004784325,-0.6300650661344285,0.0839094224895105
-0.0004783025,-0.6320837057926871,0.08357094085689334
-0.0004781725,-0.6364574250522474,0.08187853269380761
-0.0004780425,-0.6388125046535491,0.08052460616333902
-0.0004779125,-0.641840464140937,0.08018612453072188
-0.0004777825,-0.6462141834004973,0.07815523473501899
-0.0004776525,-0.6495785828309283,0.0774782714697847
-0.0004775225,-0.6515972224891869,0.07612434493931611
-0.0004773925,-0.655298061862661,0.07510890004146467
-0.0004772625,-0.6579895814070058,0.07375497351099608
-0.0004771325,-0.6606811009513506,0.07273952861314463
-0.0004770025,-0.6630361805526523,0.07206256534791033
-0.0004768725,-0.6667370199261264,0.0710471204500589
-0.0004767425,-0.668755659584385,0.07003167555220746
-0.0004766125,-0.672120059014816,0.06867774902173887
-0.0004764825,-0.675148018502204,0.06766230412388742
-0.0004763525,-0.6778395380465487,0.06664685922603598
-0.0004762225,-0.6808674975339366,0.06529293269556739
-0.0004760925,-0.6835590170782814,0.0639390061650988
-0.0004759625,-0.6865869765656694,0.06326204289986451
-0.0004758325,-0.6906242558821866,0.06258507963463021
-0.0004757025,-0.6936522153695744,0.06123115310416163
-0.0004755725,-0.6963437349139192,0.06055418983892733
-0.0004754425,-0.6986988145152209,0.05920026330845874
-0.0004753125,-0.7027360938317381,0.0581848184106073
-0.0004751825,-0.705427613376083,0.05716937351275586
-0.0004750525,-0.7077826929773846,0.05581544698228727
-0.0004749225,-0.7114835323508587,0.05480000208443583
-0.0004747925,-0.7138386119521605,0.05480000208443583
-0.0004746625,-0.7178758912686776,0.05344607555396724
-0.0004745325,-0.7198945309269362,0.05243063065611579
-0.0004744025,-0.7229224904143241,0.05141518575826436
-0.0004742725,-0.7256140099586689,0.05039974086041291
-0.0004741425,-0.7289784093891,0.04938429596256147
-0.0004740125,-0.7320063688764878,0.04735340616685858
-0.0004738825,-0.7346978884208326,0.04667644290162429
-0.0004737525,-0.7367165280790913,0.04566099800377285
-0.0004736225,-0.7397444875664791,0.04430707147330426
-0.0004734925,-0.7414266872816946,0.04363010820806996
-0.0004733625,-0.7447910867121256,0.04227618167760137
-0.0004732325,-0.7474826062564704,0.04126073677974993
-0.0004731025,-0.7501741258008152,0.0395683286166642
-0.0004729725,-0.7525292054021169,0.0388913653514299
-0.0004728425,-0.755893604832548,0.03753743882096131
-0.0004727125,-0.7589215643199358,0.03686047555572702
-0.0004725825,-0.7626224036934099,0.03516806739264128
-0.0004724525,-0.7639681634655824,0.03482958576002414
-0.0004723225,-0.7669961229529703,0.03381414086217269
-0.0004721925,-0.769687642497315,0.03279869596432125
-0.0004720625,-0.7720427220986167,0.03178325106646981
-0.0004719325,-0.7743978016999185,0.03042932453600122
-0.0004718025,-0.7770893212442632,0.02907539800553263
-0.0004716725,-0.7801172807316511,0.02772147147506404
-0.0004715425,-0.7824723603329529,0.02704450820982975
-0.0004714125,-0.7848274399342545,0.0260290633119783
-0.0004712825,-0.7865096396494701,0.02467513678150971
-0.0004711525,-0.7898740390799011,0.02298272861842398
-0.0004710225,-0.7922291186812027,0.02230576535318968
-0.0004708925,-0.7939113183964183,0.02129032045533824
-0.0004707625,-0.7976121577698924,0.01993639392486965
-0.0004706325,-0.8003036773142371,0.01858246739440106
-0.0004705025,-0.803331636801625,0.01824398576178391
-0.0004703725,-0.8053502764598837,0.01689005923131533
-0.0004702425,-0.8080417960042284,0.01587461433346388
-0.0004701125,-0.809723995719444,0.0145206878029953
-0.0004699825,-0.8114061954346594,0.013843724537761
-0.0004698525,-0.8147705948650904,0.01282827963990956
-0.0004697225,-0.8167892345233491,0.01181283474205812
-0.0004695925,-0.8194807540676938,0.01045890821158953
-0.0004694625,-0.8228451534981248,0.009781944946355233
-0.0004693325,-0.8252002330994266,0.008428018415886643
-0.0004692025,-0.8272188727576851,0.007412573518035202
-0.0004690725,-0.8292375124159438,0.006058646987566613
-0.0004689425,-0.8309197121311592,0.005381683722332317
-0.0004688125,-0.8346205515046333,0.004027757191863728
-0.0004686825,-0.8349569914476764,0.003012312294012286
-0.0004685525,-0.8396671506502799,0.001996867396160844
-0.0004684225,-0.8416857903085384,0.0003044592330751078
-0.0004682925,-0.8440408699098402,-0.0003725040321591868
-0.0004681625,-0.8457230696250556,-0.002403393827862071
-0.0004680325,-0.8480781492263574,-0.003418838725713513
-0.0004679025,-0.8494239089985297,-0.004434283623564955
-0.0004677725,-0.8514425486567884,-0.005788210154033544
-0.0004676425,-0.85379762825809,-0.00748061831711928
-0.0004675125,-0.8551433880302625,-0.008157581582353576
-0.0004673825,-0.857162027688521,-0.009173026480205017
-0.0004672525,-0.8595171072898228,-0.01018847137805646
-0.0004671225,-0.8598535472328659,-0.0112039162759079
-0.0004669925,-0.86355438660634,-0.01221936117375934
-0.0004668625,-0.8645637064354692,-0.01289632443899364
-0.0004667325,-0.8672552259798141,-0.01492721423469652
-0.0004666025,-0.8692738656380726,-0.01526569586731367
